,packageId,lastModified,packageLink,docClass,title,congress,dateIssued
5733,FR-2023-02-23,2024-05-29T07:31:14Z,https://api.govinfo.gov/packages/FR-2023-02-23/summary,FR,"Federal Register Volume 88 Issue 36 (February 23, 2023)",,2023-02-23
5734,FR-2023-02-24,2024-05-29T07:28:35Z,https://api.govinfo.gov/packages/FR-2023-02-24/summary,FR,"Federal Register Volume 88 Issue 37 (February 24, 2023)",,2023-02-24
5735,FR-2023-02-27,2024-05-29T07:26:12Z,https://api.govinfo.gov/packages/FR-2023-02-27/summary,FR,"Federal Register Volume 88 Issue 38 (February 27, 2023)",,2023-02-27
5736,FR-2023-02-28,2024-05-29T07:24:12Z,https://api.govinfo.gov/packages/FR-2023-02-28/summary,FR,"Federal Register Volume 88 Issue 39 (February 28, 2023)",,2023-02-28
5737,FR-2023-03-01,2024-05-29T07:21:08Z,https://api.govinfo.gov/packages/FR-2023-03-01/summary,FR,"Federal Register Volume 88 Issue 40 (March 1, 2023)",,2023-03-01
5738,FR-2023-03-02,2024-05-29T07:19:18Z,https://api.govinfo.gov/packages/FR-2023-03-02/summary,FR,"Federal Register Volume 88 Issue 41 (March 2, 2023)",,2023-03-02
5739,FR-2023-03-03,2024-05-29T07:16:43Z,https://api.govinfo.gov/packages/FR-2023-03-03/summary,FR,"Federal Register Volume 88 Issue 42 (March 3, 2023)",,2023-03-03
5740,FR-2023-03-06,2024-05-29T07:14:52Z,https://api.govinfo.gov/packages/FR-2023-03-06/summary,FR,"Federal Register Volume 88 Issue 43 (March 6, 2023)",,2023-03-06
5741,FR-2023-03-07,2024-05-29T07:12:48Z,https://api.govinfo.gov/packages/FR-2023-03-07/summary,FR,"Federal Register Volume 88 Issue 44 (March 7, 2023)",,2023-03-07
5742,FR-2023-03-08,2024-05-29T07:11:05Z,https://api.govinfo.gov/packages/FR-2023-03-08/summary,FR,"Federal Register Volume 88 Issue 45 (March 8, 2023)",,2023-03-08
5743,FR-2023-03-09,2024-05-29T07:06:44Z,https://api.govinfo.gov/packages/FR-2023-03-09/summary,FR,"Federal Register Volume 88 Issue 46 (March 9, 2023)",,2023-03-09
5744,FR-2023-03-10,2024-05-29T07:04:52Z,https://api.govinfo.gov/packages/FR-2023-03-10/summary,FR,"Federal Register Volume 88 Issue 47 (March 10, 2023)",,2023-03-10
5745,FR-2023-03-13,2024-05-29T07:02:20Z,https://api.govinfo.gov/packages/FR-2023-03-13/summary,FR,"Federal Register Volume 88 Issue 48 (March 13, 2023)",,2023-03-13
5746,FR-2023-03-14,2024-05-29T06:59:49Z,https://api.govinfo.gov/packages/FR-2023-03-14/summary,FR,"Federal Register Volume 88 Issue 49 (March 14, 2023)",,2023-03-14
5747,FR-2023-03-15,2024-05-29T06:58:02Z,https://api.govinfo.gov/packages/FR-2023-03-15/summary,FR,"Federal Register Volume 88 Issue 50 (March 15, 2023)",,2023-03-15
5748,FR-2023-03-16,2024-05-29T06:56:16Z,https://api.govinfo.gov/packages/FR-2023-03-16/summary,FR,"Federal Register Volume 88 Issue 51 (March 16, 2023)",,2023-03-16
5749,FR-2023-03-17,2024-05-29T06:54:51Z,https://api.govinfo.gov/packages/FR-2023-03-17/summary,FR,"Federal Register Volume 88 Issue 52 (March 17, 2023)",,2023-03-17
5750,FR-2023-03-20,2024-05-29T06:52:08Z,https://api.govinfo.gov/packages/FR-2023-03-20/summary,FR,"Federal Register Volume 88 Issue 53 (March 20, 2023)",,2023-03-20
5751,FR-2023-03-21,2024-05-29T06:49:10Z,https://api.govinfo.gov/packages/FR-2023-03-21/summary,FR,"Federal Register Volume 88 Issue 54 (March 21, 2023)",,2023-03-21
5752,FR-2023-03-22,2024-05-29T06:47:21Z,https://api.govinfo.gov/packages/FR-2023-03-22/summary,FR,"Federal Register Volume 88 Issue 55 (March 22, 2023)",,2023-03-22
5753,FR-2023-03-23,2024-05-29T06:45:26Z,https://api.govinfo.gov/packages/FR-2023-03-23/summary,FR,"Federal Register Volume 88 Issue 56 (March 23, 2023)",,2023-03-23
5754,FR-2023-03-24,2024-05-29T06:43:14Z,https://api.govinfo.gov/packages/FR-2023-03-24/summary,FR,"Federal Register Volume 88 Issue 57 (March 24, 2023)",,2023-03-24
5755,FR-2023-03-27,2024-05-29T06:40:37Z,https://api.govinfo.gov/packages/FR-2023-03-27/summary,FR,"Federal Register Volume 88 Issue 58 (March 27, 2023)",,2023-03-27
5756,FR-2023-03-28,2024-05-29T06:38:08Z,https://api.govinfo.gov/packages/FR-2023-03-28/summary,FR,"Federal Register Volume 88 Issue 59 (March 28, 2023)",,2023-03-28
5757,FR-2023-03-29,2024-05-29T06:36:45Z,https://api.govinfo.gov/packages/FR-2023-03-29/summary,FR,"Federal Register Volume 88 Issue 60 (March 29, 2023)",,2023-03-29
5758,FR-2023-03-30,2024-05-29T06:34:11Z,https://api.govinfo.gov/packages/FR-2023-03-30/summary,FR,"Federal Register Volume 88 Issue 61 (March 30, 2023)",,2023-03-30
5759,FR-2023-03-31,2024-05-29T06:30:58Z,https://api.govinfo.gov/packages/FR-2023-03-31/summary,FR,"Federal Register Volume 88 Issue 62 (March 31, 2023)",,2023-03-31
5760,FR-2023-04-03,2024-05-29T06:28:43Z,https://api.govinfo.gov/packages/FR-2023-04-03/summary,FR,"Federal Register Volume 88 Issue 63 (April 3, 2023)",,2023-04-03
5761,FR-2023-04-04,2024-05-29T06:27:04Z,https://api.govinfo.gov/packages/FR-2023-04-04/summary,FR,"Federal Register Volume 88 Issue 64 (April 4, 2023)",,2023-04-04
5762,FR-2023-04-05,2024-05-29T06:24:56Z,https://api.govinfo.gov/packages/FR-2023-04-05/summary,FR,"Federal Register Volume 88 Issue 65 (April 5, 2023)",,2023-04-05
5763,FR-2023-04-06,2024-05-29T06:22:54Z,https://api.govinfo.gov/packages/FR-2023-04-06/summary,FR,"Federal Register Volume 88 Issue 66 (April 6, 2023)",,2023-04-06
5764,FR-2023-04-07,2024-05-29T06:20:48Z,https://api.govinfo.gov/packages/FR-2023-04-07/summary,FR,"Federal Register Volume 88 Issue 67 (April 7, 2023)",,2023-04-07
5765,FR-2023-04-10,2024-05-29T06:18:31Z,https://api.govinfo.gov/packages/FR-2023-04-10/summary,FR,"Federal Register Volume 88 Issue 68 (April 10, 2023)",,2023-04-10
5766,FR-2023-04-11,2024-05-29T06:16:33Z,https://api.govinfo.gov/packages/FR-2023-04-11/summary,FR,"Federal Register Volume 88 Issue 69 (April 11, 2023)",,2023-04-11
5767,FR-2023-04-12,2024-05-29T06:14:08Z,https://api.govinfo.gov/packages/FR-2023-04-12/summary,FR,"Federal Register Volume 88 Issue 70 (April 12, 2023)",,2023-04-12
5768,FR-2023-04-13,2024-05-29T06:12:19Z,https://api.govinfo.gov/packages/FR-2023-04-13/summary,FR,"Federal Register Volume 88 Issue 71 (April 13, 2023)",,2023-04-13
5769,FR-2023-04-14,2024-05-29T06:10:03Z,https://api.govinfo.gov/packages/FR-2023-04-14/summary,FR,"Federal Register Volume 88 Issue 72 (April 14, 2023)",,2023-04-14
5770,FR-2023-04-17,2024-05-29T06:07:53Z,https://api.govinfo.gov/packages/FR-2023-04-17/summary,FR,"Federal Register Volume 88 Issue 73 (April 17, 2023)",,2023-04-17
5771,FR-2023-04-18,2024-05-29T06:05:27Z,https://api.govinfo.gov/packages/FR-2023-04-18/summary,FR,"Federal Register Volume 88 Issue 74 (April 18, 2023)",,2023-04-18
5772,FR-2023-04-19,2024-05-29T06:02:30Z,https://api.govinfo.gov/packages/FR-2023-04-19/summary,FR,"Federal Register Volume 88 Issue 75 (April 19, 2023)",,2023-04-19
5773,FR-2023-04-20,2024-05-29T06:01:07Z,https://api.govinfo.gov/packages/FR-2023-04-20/summary,FR,"Federal Register Volume 88 Issue 76 (April 20, 2023)",,2023-04-20
5774,FR-2023-04-21,2024-05-29T05:58:54Z,https://api.govinfo.gov/packages/FR-2023-04-21/summary,FR,"Federal Register Volume 88 Issue 77 (April 21, 2023)",,2023-04-21
5775,FR-2023-04-24,2024-05-29T05:56:27Z,https://api.govinfo.gov/packages/FR-2023-04-24/summary,FR,"Federal Register Volume 88 Issue 78 (April 24, 2023)",,2023-04-24
5776,FR-2023-04-25,2024-05-29T05:54:34Z,https://api.govinfo.gov/packages/FR-2023-04-25/summary,FR,"Federal Register Volume 88 Issue 79 (April 25, 2023)",,2023-04-25
5777,FR-2023-04-26,2024-05-29T05:52:50Z,https://api.govinfo.gov/packages/FR-2023-04-26/summary,FR,"Federal Register Volume 88 Issue 80 (April 26, 2023)",,2023-04-26
5778,FR-2023-04-27,2024-05-29T05:51:16Z,https://api.govinfo.gov/packages/FR-2023-04-27/summary,FR,"Federal Register Volume 88 Issue 81 (April 27, 2023)",,2023-04-27
5779,FR-2023-04-28,2024-05-29T05:48:37Z,https://api.govinfo.gov/packages/FR-2023-04-28/summary,FR,"Federal Register Volume 88 Issue 82 (April 28, 2023)",,2023-04-28
5780,FR-2023-05-01,2024-05-29T05:47:37Z,https://api.govinfo.gov/packages/FR-2023-05-01/summary,FR,"Federal Register Volume 88 Issue 83 (May 1, 2023)",,2023-05-01
5781,FR-2023-05-02,2024-05-29T05:41:59Z,https://api.govinfo.gov/packages/FR-2023-05-02/summary,FR,"Federal Register Volume 88 Issue 84 (May 2, 2023)",,2023-05-02
5782,FR-2023-05-03,2024-05-29T05:40:28Z,https://api.govinfo.gov/packages/FR-2023-05-03/summary,FR,"Federal Register Volume 88 Issue 85 (May 3, 2023)",,2023-05-03
5783,FR-2023-05-04,2024-05-29T05:37:23Z,https://api.govinfo.gov/packages/FR-2023-05-04/summary,FR,"Federal Register Volume 88 Issue 86 (May 4, 2023)",,2023-05-04
5784,FR-2023-05-05,2024-05-29T05:35:14Z,https://api.govinfo.gov/packages/FR-2023-05-05/summary,FR,"Federal Register Volume 88 Issue 87 (May 5, 2023)",,2023-05-05
5785,FR-2023-05-08,2024-05-29T05:32:50Z,https://api.govinfo.gov/packages/FR-2023-05-08/summary,FR,"Federal Register Volume 88 Issue 88 (May 8, 2023)",,2023-05-08
5786,FR-2023-05-09,2024-05-29T05:30:34Z,https://api.govinfo.gov/packages/FR-2023-05-09/summary,FR,"Federal Register Volume 88 Issue 89 (May 9, 2023)",,2023-05-09
5787,FR-2023-05-10,2024-05-29T05:27:39Z,https://api.govinfo.gov/packages/FR-2023-05-10/summary,FR,"Federal Register Volume 88 Issue 90 (May 10, 2023)",,2023-05-10
5788,FR-2023-05-11,2024-05-29T05:26:04Z,https://api.govinfo.gov/packages/FR-2023-05-11/summary,FR,"Federal Register Volume 88 Issue 91 (May 11, 2023)",,2023-05-11
5789,FR-2023-05-12,2024-05-29T05:23:42Z,https://api.govinfo.gov/packages/FR-2023-05-12/summary,FR,"Federal Register Volume 88 Issue 92 (May 12, 2023)",,2023-05-12
5790,FR-2023-05-15,2024-05-29T05:21:42Z,https://api.govinfo.gov/packages/FR-2023-05-15/summary,FR,"Federal Register Volume 88 Issue 93 (May 15, 2023)",,2023-05-15
5791,FR-2023-05-16,2024-05-29T05:19:03Z,https://api.govinfo.gov/packages/FR-2023-05-16/summary,FR,"Federal Register Volume 88 Issue 94 (May 16, 2023)",,2023-05-16
5792,FR-2023-05-17,2024-05-29T05:16:20Z,https://api.govinfo.gov/packages/FR-2023-05-17/summary,FR,"Federal Register Volume 88 Issue 95 (May 17, 2023)",,2023-05-17
5793,FR-2023-05-18,2024-05-29T05:14:54Z,https://api.govinfo.gov/packages/FR-2023-05-18/summary,FR,"Federal Register Volume 88 Issue 96 (May 18, 2023)",,2023-05-18
5794,FR-2023-05-19,2024-05-29T05:12:47Z,https://api.govinfo.gov/packages/FR-2023-05-19/summary,FR,"Federal Register Volume 88 Issue 97 (May 19, 2023)",,2023-05-19
5795,FR-2023-05-22,2024-05-29T05:09:49Z,https://api.govinfo.gov/packages/FR-2023-05-22/summary,FR,"Federal Register Volume 88 Issue 98 (May 22, 2023)",,2023-05-22
5796,FR-2023-05-23,2024-05-29T05:08:15Z,https://api.govinfo.gov/packages/FR-2023-05-23/summary,FR,"Federal Register Volume 88 Issue 99 (May 23, 2023)",,2023-05-23
5797,FR-2023-05-26,2024-05-29T05:04:41Z,https://api.govinfo.gov/packages/FR-2023-05-26/summary,FR,"Federal Register Volume 88 Issue 102 (May 26, 2023)",,2023-05-26
5798,FR-2023-05-24,2024-05-29T05:03:35Z,https://api.govinfo.gov/packages/FR-2023-05-24/summary,FR,"Federal Register Volume 88 Issue 100 (May 24, 2023)",,2023-05-24
5799,FR-2023-05-25,2024-05-29T05:03:18Z,https://api.govinfo.gov/packages/FR-2023-05-25/summary,FR,"Federal Register Volume 88 Issue 101 (May 25, 2023)",,2023-05-25
5800,FR-2023-05-30,2024-05-29T03:46:46Z,https://api.govinfo.gov/packages/FR-2023-05-30/summary,FR,"Federal Register Volume 88 Issue 103 (May 30, 2023)",,2023-05-30
5801,FR-2023-05-31,2024-05-29T03:46:04Z,https://api.govinfo.gov/packages/FR-2023-05-31/summary,FR,"Federal Register Volume 88 Issue 104 (May 31, 2023)",,2023-05-31
5802,FR-2023-06-01,2024-05-29T03:42:41Z,https://api.govinfo.gov/packages/FR-2023-06-01/summary,FR,"Federal Register Volume 88 Issue 105 (June 1, 2023)",,2023-06-01
5803,FR-2023-06-02,2024-05-29T03:39:52Z,https://api.govinfo.gov/packages/FR-2023-06-02/summary,FR,"Federal Register Volume 88 Issue 106 (June 2, 2023)",,2023-06-02
5804,FR-2023-06-05,2024-05-29T03:38:09Z,https://api.govinfo.gov/packages/FR-2023-06-05/summary,FR,"Federal Register Volume 88 Issue 107 (June 5, 2023)",,2023-06-05
5805,FR-2023-06-06,2024-05-29T03:35:36Z,https://api.govinfo.gov/packages/FR-2023-06-06/summary,FR,"Federal Register Volume 88 Issue 108 (June 6, 2023)",,2023-06-06
5806,FR-2023-06-07,2024-05-29T03:32:23Z,https://api.govinfo.gov/packages/FR-2023-06-07/summary,FR,"Federal Register Volume 88 Issue 109 (June 7, 2023)",,2023-06-07
5807,FR-2023-06-08,2024-05-29T03:30:26Z,https://api.govinfo.gov/packages/FR-2023-06-08/summary,FR,"Federal Register Volume 88 Issue 110 (June 8, 2023)",,2023-06-08
5808,FR-2023-06-09,2024-05-29T03:28:35Z,https://api.govinfo.gov/packages/FR-2023-06-09/summary,FR,"Federal Register Volume 88 Issue 111 (June 9, 2023)",,2023-06-09
5809,FR-2023-06-12,2024-05-29T03:26:59Z,https://api.govinfo.gov/packages/FR-2023-06-12/summary,FR,"Federal Register Volume 88 Issue 112 (June 12, 2023)",,2023-06-12
5810,FR-2023-06-13,2024-05-29T03:24:38Z,https://api.govinfo.gov/packages/FR-2023-06-13/summary,FR,"Federal Register Volume 88 Issue 113 (June 13, 2023)",,2023-06-13
5811,FR-2023-06-14,2024-05-29T03:21:36Z,https://api.govinfo.gov/packages/FR-2023-06-14/summary,FR,"Federal Register Volume 88 Issue 114 (June 14, 2023)",,2023-06-14
5812,FR-2023-06-15,2024-05-29T03:19:44Z,https://api.govinfo.gov/packages/FR-2023-06-15/summary,FR,"Federal Register Volume 88 Issue 115 (June 15, 2023)",,2023-06-15
5813,FR-2023-06-16,2024-05-29T03:18:10Z,https://api.govinfo.gov/packages/FR-2023-06-16/summary,FR,"Federal Register Volume 88 Issue 116 (June 16, 2023)",,2023-06-16
5814,FR-2023-06-20,2024-05-29T03:16:51Z,https://api.govinfo.gov/packages/FR-2023-06-20/summary,FR,"Federal Register Volume 88 Issue 117 (June 20, 2023)",,2023-06-20
5815,FR-2023-06-21,2024-05-29T03:14:20Z,https://api.govinfo.gov/packages/FR-2023-06-21/summary,FR,"Federal Register Volume 88 Issue 118 (June 21, 2023)",,2023-06-21
5816,FR-2023-06-22,2024-05-29T03:12:25Z,https://api.govinfo.gov/packages/FR-2023-06-22/summary,FR,"Federal Register Volume 88 Issue 119 (June 22, 2023)",,2023-06-22
5817,FR-2023-06-27,2024-05-29T03:04:13Z,https://api.govinfo.gov/packages/FR-2023-06-27/summary,FR,"Federal Register Volume 88 Issue 122 (June 27, 2023)",,2023-06-27
5818,FR-2023-06-23,2024-05-29T03:02:09Z,https://api.govinfo.gov/packages/FR-2023-06-23/summary,FR,"Federal Register Volume 88 Issue 120 (June 23, 2023)",,2023-06-23
5819,FR-2023-06-26,2024-05-29T02:44:54Z,https://api.govinfo.gov/packages/FR-2023-06-26/summary,FR,"Federal Register Volume 88 Issue 121 (June 26, 2023)",,2023-06-26
5820,FR-2023-06-28,2024-05-29T01:53:43Z,https://api.govinfo.gov/packages/FR-2023-06-28/summary,FR,"Federal Register Volume 88 Issue 123 (June 28, 2023)",,2023-06-28
5821,FR-2023-06-29,2024-05-29T01:50:56Z,https://api.govinfo.gov/packages/FR-2023-06-29/summary,FR,"Federal Register Volume 88 Issue 124 (June 29, 2023)",,2023-06-29
5822,FR-2023-06-30,2024-05-29T01:48:57Z,https://api.govinfo.gov/packages/FR-2023-06-30/summary,FR,"Federal Register Volume 88 Issue 125 (June 30, 2023)",,2023-06-30
5823,FR-2023-07-03,2024-05-29T01:46:43Z,https://api.govinfo.gov/packages/FR-2023-07-03/summary,FR,"Federal Register Volume 88 Issue 126 (July 3, 2023)",,2023-07-03
5824,FR-2023-07-05,2024-05-29T01:44:50Z,https://api.govinfo.gov/packages/FR-2023-07-05/summary,FR,"Federal Register Volume 88 Issue 127 (July 5, 2023)",,2023-07-05
5825,FR-2023-07-06,2024-05-29T01:43:23Z,https://api.govinfo.gov/packages/FR-2023-07-06/summary,FR,"Federal Register Volume 88 Issue 128 (July 6, 2023)",,2023-07-06
5826,FR-2023-07-07,2024-05-29T01:42:04Z,https://api.govinfo.gov/packages/FR-2023-07-07/summary,FR,"Federal Register Volume 88 Issue 129 (July 7, 2023)",,2023-07-07
5827,FR-2023-07-10,2024-05-29T01:39:45Z,https://api.govinfo.gov/packages/FR-2023-07-10/summary,FR,"Federal Register Volume 88 Issue 130 (July 10, 2023)",,2023-07-10
5828,FR-2023-07-11,2024-05-29T01:37:55Z,https://api.govinfo.gov/packages/FR-2023-07-11/summary,FR,"Federal Register Volume 88 Issue 131 (July 11, 2023)",,2023-07-11
5829,FR-2023-07-12,2024-05-29T01:36:33Z,https://api.govinfo.gov/packages/FR-2023-07-12/summary,FR,"Federal Register Volume 88 Issue 132 (July 12, 2023)",,2023-07-12
5830,FR-2023-07-13,2024-05-29T01:33:52Z,https://api.govinfo.gov/packages/FR-2023-07-13/summary,FR,"Federal Register Volume 88 Issue 133 (July 13, 2023)",,2023-07-13
5831,FR-2023-07-14,2024-05-29T01:32:17Z,https://api.govinfo.gov/packages/FR-2023-07-14/summary,FR,"Federal Register Volume 88 Issue 134 (July 14, 2023)",,2023-07-14
5832,FR-2023-07-17,2024-05-29T01:30:18Z,https://api.govinfo.gov/packages/FR-2023-07-17/summary,FR,"Federal Register Volume 88 Issue 135 (July 17, 2023)",,2023-07-17
5833,FR-2023-07-18,2024-05-29T01:28:44Z,https://api.govinfo.gov/packages/FR-2023-07-18/summary,FR,"Federal Register Volume 88 Issue 136 (July 18, 2023)",,2023-07-18
5834,FR-2023-07-19,2024-05-29T01:27:27Z,https://api.govinfo.gov/packages/FR-2023-07-19/summary,FR,"Federal Register Volume 88 Issue 137 (July 19, 2023)",,2023-07-19
5835,FR-2023-07-20,2024-05-29T01:24:47Z,https://api.govinfo.gov/packages/FR-2023-07-20/summary,FR,"Federal Register Volume 88 Issue 138 (July 20, 2023)",,2023-07-20
5836,FR-2023-07-21,2024-05-29T01:22:29Z,https://api.govinfo.gov/packages/FR-2023-07-21/summary,FR,"Federal Register Volume 88 Issue 139 (July 21, 2023)",,2023-07-21
5837,FR-2023-07-24,2024-05-29T01:19:54Z,https://api.govinfo.gov/packages/FR-2023-07-24/summary,FR,"Federal Register Volume 88 Issue 140 (July 24, 2023)",,2023-07-24
5838,FR-2023-07-25,2024-05-29T01:18:18Z,https://api.govinfo.gov/packages/FR-2023-07-25/summary,FR,"Federal Register Volume 88 Issue 141 (July 25, 2023)",,2023-07-25
5839,FR-2023-07-26,2024-05-29T01:16:37Z,https://api.govinfo.gov/packages/FR-2023-07-26/summary,FR,"Federal Register Volume 88 Issue 142 (July 26, 2023)",,2023-07-26
5840,FR-2023-07-27,2024-05-29T01:14:43Z,https://api.govinfo.gov/packages/FR-2023-07-27/summary,FR,"Federal Register Volume 88 Issue 143 (July 27, 2023)",,2023-07-27
5841,FR-2023-07-28,2024-05-29T01:12:33Z,https://api.govinfo.gov/packages/FR-2023-07-28/summary,FR,"Federal Register Volume 88 Issue 144 (July 28, 2023)",,2023-07-28
5842,FR-2023-07-31,2024-05-29T01:09:32Z,https://api.govinfo.gov/packages/FR-2023-07-31/summary,FR,"Federal Register Volume 88 Issue 145 (July 31, 2023)",,2023-07-31
5843,FR-2023-08-01,2024-05-29T01:06:55Z,https://api.govinfo.gov/packages/FR-2023-08-01/summary,FR,"Federal Register Volume 88 Issue 146 (August 1, 2023)",,2023-08-01
5844,FR-2023-08-02,2024-05-29T01:05:19Z,https://api.govinfo.gov/packages/FR-2023-08-02/summary,FR,"Federal Register Volume 88 Issue 147 (August 2, 2023)",,2023-08-02
5845,FR-2023-08-03,2024-05-29T01:01:58Z,https://api.govinfo.gov/packages/FR-2023-08-03/summary,FR,"Federal Register Volume 88 Issue 148 (August 3, 2023)",,2023-08-03
5846,FR-2023-08-04,2024-05-29T00:59:40Z,https://api.govinfo.gov/packages/FR-2023-08-04/summary,FR,"Federal Register Volume 88 Issue 149 (August 4, 2023)",,2023-08-04
5847,FR-2023-08-07,2024-05-29T00:58:36Z,https://api.govinfo.gov/packages/FR-2023-08-07/summary,FR,"Federal Register Volume 88 Issue 150 (August 7, 2023)",,2023-08-07
5848,FR-2023-08-08,2024-05-29T00:54:58Z,https://api.govinfo.gov/packages/FR-2023-08-08/summary,FR,"Federal Register Volume 88 Issue 151 (August 8, 2023)",,2023-08-08
5849,FR-2023-08-09,2024-05-29T00:52:56Z,https://api.govinfo.gov/packages/FR-2023-08-09/summary,FR,"Federal Register Volume 88 Issue 152 (August 9, 2023)",,2023-08-09
5850,FR-2023-08-10,2024-05-29T00:50:53Z,https://api.govinfo.gov/packages/FR-2023-08-10/summary,FR,"Federal Register Volume 88 Issue 153 (August 10, 2023)",,2023-08-10
5851,FR-2023-08-11,2024-05-29T00:47:40Z,https://api.govinfo.gov/packages/FR-2023-08-11/summary,FR,"Federal Register Volume 88 Issue 154 (August 11, 2023)",,2023-08-11
5852,FR-2023-08-14,2024-05-29T00:46:08Z,https://api.govinfo.gov/packages/FR-2023-08-14/summary,FR,"Federal Register Volume 88 Issue 155 (August 14, 2023)",,2023-08-14
5853,FR-2023-08-15,2024-05-29T00:43:41Z,https://api.govinfo.gov/packages/FR-2023-08-15/summary,FR,"Federal Register Volume 88 Issue 156 (August 15, 2023)",,2023-08-15
5854,FR-2023-08-16,2024-05-29T00:42:28Z,https://api.govinfo.gov/packages/FR-2023-08-16/summary,FR,"Federal Register Volume 88 Issue 157 (August 16, 2023)",,2023-08-16
5855,FR-2023-08-17,2024-05-29T00:40:33Z,https://api.govinfo.gov/packages/FR-2023-08-17/summary,FR,"Federal Register Volume 88 Issue 158 (August 17, 2023)",,2023-08-17
5856,FR-2023-08-18,2024-05-29T00:38:24Z,https://api.govinfo.gov/packages/FR-2023-08-18/summary,FR,"Federal Register Volume 88 Issue 159 (August 18, 2023)",,2023-08-18
5857,FR-2023-08-21,2024-05-29T00:36:14Z,https://api.govinfo.gov/packages/FR-2023-08-21/summary,FR,"Federal Register Volume 88 Issue 160 (August 21, 2023)",,2023-08-21
5858,FR-2023-08-22,2024-05-29T00:32:08Z,https://api.govinfo.gov/packages/FR-2023-08-22/summary,FR,"Federal Register Volume 88 Issue 161 (August 22, 2023)",,2023-08-22
5859,FR-2023-08-23,2024-05-29T00:29:59Z,https://api.govinfo.gov/packages/FR-2023-08-23/summary,FR,"Federal Register Volume 88 Issue 162 (August 23, 2023)",,2023-08-23
5860,FR-2023-08-24,2024-05-29T00:27:48Z,https://api.govinfo.gov/packages/FR-2023-08-24/summary,FR,"Federal Register Volume 88 Issue 163 (August 24, 2023)",,2023-08-24
5861,FR-2023-08-25,2024-05-29T00:26:26Z,https://api.govinfo.gov/packages/FR-2023-08-25/summary,FR,"Federal Register Volume 88 Issue 164 (August 25, 2023)",,2023-08-25
5862,FR-2023-08-28,2024-05-29T00:24:17Z,https://api.govinfo.gov/packages/FR-2023-08-28/summary,FR,"Federal Register Volume 88 Issue 165 (August 28, 2023)",,2023-08-28
5863,FR-2023-08-29,2024-05-29T00:18:15Z,https://api.govinfo.gov/packages/FR-2023-08-29/summary,FR,"Federal Register Volume 88 Issue 166 (August 29, 2023)",,2023-08-29
5864,FR-2023-08-30,2024-05-29T00:16:27Z,https://api.govinfo.gov/packages/FR-2023-08-30/summary,FR,"Federal Register Volume 88 Issue 167 (August 30, 2023)",,2023-08-30
5865,FR-2023-08-31,2024-05-29T00:14:20Z,https://api.govinfo.gov/packages/FR-2023-08-31/summary,FR,"Federal Register Volume 88 Issue 168 (August 31, 2023)",,2023-08-31
5866,FR-2023-09-01,2024-05-29T00:12:08Z,https://api.govinfo.gov/packages/FR-2023-09-01/summary,FR,"Federal Register Volume 88 Issue 169 (September 1, 2023)",,2023-09-01
5867,FR-2023-09-05,2024-05-29T00:10:04Z,https://api.govinfo.gov/packages/FR-2023-09-05/summary,FR,"Federal Register Volume 88 Issue 170 (September 5, 2023)",,2023-09-05
5868,FR-2023-09-06,2024-05-29T00:07:57Z,https://api.govinfo.gov/packages/FR-2023-09-06/summary,FR,"Federal Register Volume 88 Issue 171 (September 6, 2023)",,2023-09-06
5869,FR-2023-09-07,2024-05-29T00:06:24Z,https://api.govinfo.gov/packages/FR-2023-09-07/summary,FR,"Federal Register Volume 88 Issue 172 (September 7, 2023)",,2023-09-07
5870,FR-2023-09-08,2024-05-29T00:03:48Z,https://api.govinfo.gov/packages/FR-2023-09-08/summary,FR,"Federal Register Volume 88 Issue 173 (September 8, 2023)",,2023-09-08
5871,FR-2023-09-11,2024-05-29T00:02:05Z,https://api.govinfo.gov/packages/FR-2023-09-11/summary,FR,"Federal Register Volume 88 Issue 174 (September 11, 2023)",,2023-09-11
5872,FR-2023-09-12,2024-05-29T00:00:29Z,https://api.govinfo.gov/packages/FR-2023-09-12/summary,FR,"Federal Register Volume 88 Issue 175 (September 12, 2023)",,2023-09-12
5873,FR-2023-09-13,2024-05-28T23:57:52Z,https://api.govinfo.gov/packages/FR-2023-09-13/summary,FR,"Federal Register Volume 88 Issue 176 (September 13, 2023)",,2023-09-13
5874,FR-2023-09-14,2024-05-28T23:56:11Z,https://api.govinfo.gov/packages/FR-2023-09-14/summary,FR,"Federal Register Volume 88 Issue 177 (September 14, 2023)",,2023-09-14
5875,FR-2023-09-15,2024-05-28T23:54:08Z,https://api.govinfo.gov/packages/FR-2023-09-15/summary,FR,"Federal Register Volume 88 Issue 178 (September 15, 2023)",,2023-09-15
5876,FR-2023-09-18,2024-05-28T23:51:47Z,https://api.govinfo.gov/packages/FR-2023-09-18/summary,FR,"Federal Register Volume 88 Issue 179 (September 18, 2023)",,2023-09-18
5877,FR-2023-09-19,2024-05-28T23:50:02Z,https://api.govinfo.gov/packages/FR-2023-09-19/summary,FR,"Federal Register Volume 88 Issue 180 (September 19, 2023)",,2023-09-19
5878,FR-2023-09-20,2024-05-28T23:47:14Z,https://api.govinfo.gov/packages/FR-2023-09-20/summary,FR,"Federal Register Volume 88 Issue 181 (September 20, 2023)",,2023-09-20
5879,FR-2023-09-21,2024-05-28T23:45:22Z,https://api.govinfo.gov/packages/FR-2023-09-21/summary,FR,"Federal Register Volume 88 Issue 182 (September 21, 2023)",,2023-09-21
